id,title,brand,prompt
ls2_thunder_gloss-white,"LS2 Thunder Gloss White",LS2,"Professional 8k studio product photography of a LS2 Thunder Gloss White motorcycle helmet. Features: gloss Gloss White finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
ls2_thunder_matte-black,"LS2 Thunder Matte Black",LS2,"Professional 8k studio product photography of a LS2 Thunder Matte Black motorcycle helmet. Features: matte Matte Black finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
ls2_thunder_red,"LS2 Thunder Red",LS2,"Professional 8k studio product photography of a LS2 Thunder Red motorcycle helmet. Features: gloss Red finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
ls2_trail,"LS2 Trail",LS2,"Professional 8k studio product photography of a LS2 Trail motorcycle helmet. Features: Gloss Black finish,  floating in air. Lighting: dramatic studio lighting with rim highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
ls2_trail_grey,"LS2 Trail Grey",LS2,"Professional 8k studio product photography of a LS2 Trail Grey motorcycle helmet. Features: matte Grey finish,  floating in air. Lighting: dramatic studio lighting with rim highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
ls2_trail_matte-black,"LS2 Trail Matte Black",LS2,"Professional 8k studio product photography of a LS2 Trail Matte Black motorcycle helmet. Features: matte Matte Black finish,  floating in air. Lighting: dramatic studio lighting with rim highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
ls2_valiant_2,"LS2 Valiant 2",LS2,"Professional 8k studio product photography of a LS2 Valiant 2 motorcycle helmet. Features: Gloss Black finish,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
ls2_valiant_2_grey,"LS2 Valiant 2 Grey",LS2,"Professional 8k studio product photography of a LS2 Valiant 2 Grey motorcycle helmet. Features: matte Grey finish,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
ls2_valiant_2_matte-black,"LS2 Valiant 2 Matte Black",LS2,"Professional 8k studio product photography of a LS2 Valiant 2 Matte Black motorcycle helmet. Features: matte Matte Black finish,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
ls2_valiant_2_white,"LS2 Valiant 2 White",LS2,"Professional 8k studio product photography of a LS2 Valiant 2 White motorcycle helmet. Features: gloss White finish,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
ls2_vector,"LS2 Vector",LS2,"Professional 8k studio product photography of a LS2 Vector motorcycle helmet. Features: Gloss Black finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
ls2_vector_black,"LS2 Vector Black",LS2,"Professional 8k studio product photography of a LS2 Vector Black motorcycle helmet. Features: matte Black finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
ls2_vector_grey,"LS2 Vector Grey",LS2,"Professional 8k studio product photography of a LS2 Vector Grey motorcycle helmet. Features: matte Grey finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
macna_blaze,"Macna Blaze",Macna,"Professional 8k studio product photography of a Macna Blaze motorcycle helmet. Features: Gloss Black finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: dramatic studio lighting with rim highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
macna_blaze_black,"Macna Blaze Black",Macna,"Professional 8k studio product photography of a Macna Blaze Black motorcycle helmet. Features: gloss Black finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: dramatic studio lighting with rim highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
macna_blaze_grey,"Macna Blaze Grey",Macna,"Professional 8k studio product photography of a Macna Blaze Grey motorcycle helmet. Features: matte Grey finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: dramatic studio lighting with rim highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
macna_rage,"Macna Rage",Macna,"Professional 8k studio product photography of a Macna Rage motorcycle helmet. Features: Gloss Black finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
macna_rage_blue,"Macna Rage Blue",Macna,"Professional 8k studio product photography of a Macna Rage Blue motorcycle helmet. Features: gloss Blue finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
macna_rage_matte-black,"Macna Rage Matte Black",Macna,"Professional 8k studio product photography of a Macna Rage Matte Black motorcycle helmet. Features: matte Matte Black finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
macna_rage_white,"Macna Rage White",Macna,"Professional 8k studio product photography of a Macna Rage White motorcycle helmet. Features: gloss White finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
marushin_ninja,"Marushin Ninja",Marushin,"Professional 8k studio product photography of a Marushin Ninja motorcycle helmet. Features: Gloss Black finish,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
marushin_ninja_gloss-white,"Marushin Ninja Gloss White",Marushin,"Professional 8k studio product photography of a Marushin Ninja Gloss White motorcycle helmet. Features: gloss Gloss White finish,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
marushin_ninja_matte-black,"Marushin Ninja Matte Black",Marushin,"Professional 8k studio product photography of a Marushin Ninja Matte Black motorcycle helmet. Features: matte Matte Black finish,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
marushin_ninja_red,"Marushin Ninja Red",Marushin,"Professional 8k studio product photography of a Marushin Ninja Red motorcycle helmet. Features: gloss Red finish,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
marushin_speedster,"Marushin Speedster",Marushin,"Professional 8k studio product photography of a Marushin Speedster motorcycle helmet. Features: Gloss Black finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: dramatic studio lighting with rim highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
marushin_speedster_black,"Marushin Speedster Black",Marushin,"Professional 8k studio product photography of a Marushin Speedster Black motorcycle helmet. Features: gloss Black finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: dramatic studio lighting with rim highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
marushin_speedster_silver,"Marushin Speedster Silver",Marushin,"Professional 8k studio product photography of a Marushin Speedster Silver motorcycle helmet. Features: gloss Silver finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: dramatic studio lighting with rim highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
